transaction_id,date,amount,currency,transaction_type,sender_account,receiver_account,transaction_status,transaction_category,payment_method,fees,notes
444cb7e0-612b-4d1d-8ca7-cc459c006465,2026-01-14,23.98,"('LTL', 'Lithuanian litas')",Withdrawal,0fe1bc06-fe57-4431-937b-4dd7683c5b44,e818a7b6-8ef6-4795-a8f5-a4b78c3603de,Cancelled,Bills,Credit Card,8.18,He experience low teach structure.
5e3ef684-1bea-4215-84b5-b563615d0edf,2026-01-11,377.55,"('JEP', 'Jersey pound')",Deposit,4adca86b-2896-459b-8969-9ca93dcaadd6,,Failed,Food & Drink,Credit Card,0.99,Upon prevent edge avoid.
fe831e8a-deb5-4a75-b804-9d6e9b0fc6a1,2026-01-31,532.37,"('CHF', 'Swiss franc')",Withdrawal,9ba1be79-6e97-40c7-8c37-a194765499a3,,Completed,Other,Debit Card,5.68,Rock top writer through.
e5c4f496-eaa0-4182-9de1-98cc3fac6fa7,2026-01-05,765.24,"('DJF', 'Djiboutian franc')",Transfer,1c0085a2-bba9-4592-a003-0dea88c2f163,,Cancelled,Other,PayPal,7.99,And condition west either off under.
864b9751-641b-4799-a548-806e6869ca25,2026-01-12,369.11,"('SGD', 'Singapore dollar')",Deposit,af591cf2-b876-4da3-b8e4-13891dbd1a21,5c1af67b-9089-4d41-b59b-be1c36e4fa85,Completed,Travel,Cryptocurrency,0.55,Purpose section somebody.
30da5e7a-5674-4231-8714-76dcb3682f13,2026-02-06,685.01,"('ZWD', 'Zimbabwean dollar')",Withdrawal,6ab8a98c-16c5-4974-b357-c110483f140e,,Completed,Electronics,Bank Transfer,9.31,Describe find parent air star.
98e829ba-dc48-4bcc-a3c5-c8950bae8fff,2026-03-05,126.91,"('AWG', 'Aruban florin')",Deposit,12abe267-4961-4185-ac12-996adff5bf5e,c118c37d-7a03-4f00-9b0f-e314a323f854,Completed,Entertainment,Debit Card,6.64,Seem set inside.
0017c73b-79c2-4f4c-81d4-bbefaf2864dc,2026-01-04,971.75,"('CLP', 'Chilean peso')",Withdrawal,aac48bd3-4cca-4495-aa2d-481ccd882e41,acc91b86-9736-4f7f-a732-1437663a6d46,Failed,Travel,PayPal,1.57,Pick arrive less.
e906b992-69f1-4e60-be29-9cf3d2d18fbf,2026-02-28,560.21,"('KZT', 'Kazakhstani tenge')",Withdrawal,2fbfdbb7-4dec-4ccc-9544-b854c80db615,,Completed,Travel,Bank Transfer,4.84,Person data will we.
aa121b09-9b8c-4c41-939c-c281b922fb33,2026-01-17,902.86,"('GMD', 'Gambian dalasi')",Withdrawal,3d363b82-d8ab-4d6d-8a0b-c071de22d049,f705ca51-b38e-4dba-a676-1acd0a85040a,Pending,Entertainment,Credit Card,2.4,Us carry adult establish war inside.
55243f09-3c52-47f7-a519-0f4487a92e3c,2026-01-01,934.95,"('BZD', 'Belize dollar')",Deposit,40b125ac-9212-473f-bfba-e13d5d8a0124,c6dd1cd4-d519-4d9f-9e84-a8ad92b7ac2a,Cancelled,Entertainment,PayPal,8.84,Case born everybody from six push.
ec142862-5085-4e3c-9e6b-af8b9bd3f3a8,2026-01-30,335.87,"('MAD', 'Moroccan dirham')",Deposit,df06d4b6-8b12-47d3-a232-aae5f67ba78e,948d35b4-8b65-4b79-aaf8-b32fa31e419c,Completed,Electronics,Bank Transfer,0.69,Time or result.
0b7728b6-3be0-4f56-83ff-c6d9751fe348,2026-02-11,189.18,"('PGK', 'Papua New Guinean kina')",Transfer,94f23a0b-a1d7-40fe-93fe-fbe9368ecb60,,Failed,Travel,Debit Card,8.16,Property power time.
4e72b1d4-76f4-4732-ab5c-79bf390d2036,2026-03-06,544.2,"('JPY', 'Japanese yen')",Deposit,9b907691-b351-4a92-9ca5-b3b765b16e9b,ccd23a14-479b-4392-a5e1-8196dc0c0f76,Completed,Electronics,Cryptocurrency,3.57,Over kitchen make always.
dd905a3f-a685-4523-8569-d4f71ad8e5d5,2026-01-01,854.14,"('TOP', 'Tongan paʻanga')",Deposit,5ddb64c1-e7ad-43bd-ab4e-89f4cd018ad4,,Failed,Other,PayPal,5.76,Behind couple should simply little box.
79acee69-3db5-4dd3-b154-c2ed5458adf5,2026-02-11,618.77,"('SZL', 'Swazi lilangeni')",Withdrawal,28523900-2469-4921-92cc-23c50ced49d7,,Pending,Health,Credit Card,4.49,Stock others offer.
2163c39c-eca3-4da2-bdc6-2fa978f26ee6,2026-01-04,611.73,"('GIP', 'Gibraltar pound')",Withdrawal,302824dc-5238-46ab-85b2-d0a15d17ac1c,,Pending,Food & Drink,PayPal,3.06,Prevent three floor.
cc279f0d-ec64-452c-805e-6dcdbbb6665d,2026-01-28,238.19,"('BMD', 'Bermudian dollar')",Withdrawal,f660c09c-c46d-42ad-87fa-3c73eff373d6,54f5a203-5b98-471e-84b1-394c668d4531,Failed,Health,Bank Transfer,3.21,Forward work new.
7f6fc2fc-4599-40d1-9925-911bbdb75c30,2026-02-18,254.95,"('SEK', 'Swedish krona')",Transfer,5c88875a-3ceb-4800-b3a1-7b7779439fca,6dbb7dbc-4b61-4b96-97ba-27885afcf758,Completed,Health,PayPal,5.51,Management place store wait apply sport.
34380ebd-13f7-4ea7-b908-93e6b4a2db1b,2026-01-19,789.33,"('BND', 'Brunei dollar')",Withdrawal,a70f99c3-46bd-4f59-93ec-a8600cd8cc39,,Completed,Food & Drink,Bank Transfer,7.04,Worry wind number blue mind him.
6c8b77b6-5d86-4a88-ab59-d5f6af0b0ae7,2026-03-05,345.49,"('ETB', 'Ethiopian birr')",Transfer,026741c6-4553-489c-9df6-a5594bc6c24a,,Cancelled,Food & Drink,Cryptocurrency,4.79,It fish be much cut listen.
ceb2cd51-95c1-47b7-90e0-7d022eb1a8c9,2026-03-06,231.12,"('BDT', 'Bangladeshi taka')",Transfer,9f10d11e-f7de-4236-a155-50e208d1b10b,,Failed,Food & Drink,Bank Transfer,1.23,Sit suddenly for particular.
3eca5503-2b34-4496-bb52-30e8b5959e7d,2026-01-10,479.3,"('ALL', 'Albanian lek')",Transfer,fe040777-a451-4046-9bc2-11188fdf9983,,Pending,Health,Bank Transfer,9.5,They war TV contain raise.
fa291fa0-0bde-4263-8166-759526b473fc,2026-02-04,677.57,"('ILS', 'Israeli new shekel')",Deposit,821e8e56-1960-4116-9940-f28c33dd530a,,Failed,Entertainment,Debit Card,1.09,Heavy why new us.
4786f950-8235-470d-b74e-b23f6be402b4,2026-02-16,281.66,"('ILS', 'Israeli new shekel')",Withdrawal,3cece5a0-76e6-4f2d-a48a-1e9dafd6720a,0f7be479-73f0-494e-9ab8-67a46813e383,Completed,Bills,Credit Card,6.23,I will it laugh difference care.
cf318ea1-d3b3-4e74-af93-469f0624ce6c,2026-01-06,987.87,"('KHR', 'Cambodian riel')",Withdrawal,03073671-0188-4c35-be90-5fb20bb1faea,e726c24b-d188-4d3c-b80a-c72fc1dca363,Pending,Travel,Bank Transfer,7.65,Film can consumer skin.
3f0aaad6-e57a-419e-b974-795dbc25fc91,2026-01-20,785.18,"('GGP', 'Guernsey pound')",Withdrawal,9af6125e-b896-4375-95ed-50283cee2613,82e83fef-90af-435c-b385-226975dadb67,Cancelled,Bills,Debit Card,4.15,Heart none long.
78707167-d0a8-45a5-92d2-a64a6a201199,2026-01-20,412.52,"('PAB', 'Panamanian balboa')",Deposit,ec557fcd-1252-4bd5-95d4-56ac41a27a78,,Completed,Health,Credit Card,0.97,Collection stock air identify animal.
971d3615-9164-48d6-bb1c-a448eb197b97,2026-03-04,594.23,"('SLL', 'Sierra Leonean leone')",Deposit,59376f7f-11a7-4aa3-b9db-f4ba1ef6d25b,,Failed,Entertainment,PayPal,7.03,Age subject see explain.
bacb1d2a-a9a4-40fe-85f4-89b76946ee59,2026-02-14,907.91,"('SRD', 'Surinamese dollar')",Deposit,b1998735-677c-4ece-832f-f572549aa7c7,6622c443-f2f4-44fa-a01e-922c159c6c67,Failed,Bills,Debit Card,3.0,Activity resource get too.
583ca165-b946-478e-bca0-890c4ef71ebc,2026-02-17,668.38,"('SBD', 'Solomon Islands dollar')",Transfer,96f9b736-650e-465e-b126-fca55c2a229f,,Pending,Health,Debit Card,8.91,Every technology believe.
5b2f7ffe-9f2d-472f-be3e-de2db919373b,2026-02-26,387.79,"('IDR', 'Indonesian rupiah')",Transfer,34fe4215-218e-41a2-9b59-3e3e505406a8,,Pending,Electronics,Bank Transfer,1.43,Either you board mission hair term.
4fb8c022-f190-41ba-910c-6be93f9fd880,2026-01-12,286.79,"('NPR', 'Nepalese rupee')",Deposit,0811e81e-43db-4afd-9e6b-0756d673f085,7d2021d0-d71a-4764-bbdf-e0a7154f557c,Completed,Entertainment,Debit Card,9.99,Instead anything Mrs manage cost.
19c9a993-13bd-42de-bc03-53438fc9003b,2026-01-19,66.23,"('LKR', 'Sri Lankan rupee')",Withdrawal,f0060cdb-0925-412e-ae7a-5582f4e016f5,66efe0b3-c592-4e28-a3ee-9e555b1b230f,Pending,Electronics,Credit Card,6.4,Radio white show local according.
099873ca-60d8-4e1e-8159-e30533ae8e9a,2026-02-06,269.22,"('MAD', 'Moroccan dirham')",Deposit,9e686fc4-32e7-4c93-a8df-997ea2a69e80,,Failed,Electronics,Bank Transfer,4.39,Goal senior letter particularly fill democratic.
24badee3-4e87-4d5b-8551-3e2f0a18d3f2,2026-01-29,565.4,"('LRD', 'Liberian dollar')",Transfer,f96125cd-9371-4fbc-9fed-83e6f5a2051b,,Cancelled,Electronics,Bank Transfer,6.87,Ready not per.
e5ba075d-6a08-4076-814b-52888e518f4c,2026-02-15,202.79,"('SGD', 'Singapore dollar')",Deposit,6e5e716a-579e-4631-b16d-3781cd1af283,,Completed,Bills,Cryptocurrency,5.85,Rest blue state.
500a305c-3e1a-481b-9022-f8a14cf428ca,2026-02-01,411.18,"('CVE', 'Cape Verdean escudo')",Deposit,9c60c4b9-fbc5-42e2-b0dd-3a12f69c7980,,Pending,Health,Credit Card,7.49,Scientist who debate floor agree.
18a86179-83a1-42ac-beb7-8a26e0cf0ab5,2026-02-20,144.06,"('XDR', 'Special drawing rights')",Transfer,d6f4a310-77f7-49d8-a811-059e4070c730,442d435b-912a-4404-93b8-954dea4f7d25,Completed,Electronics,PayPal,3.97,Not management become you lot.
31f2bdf6-fbd7-4cbf-8baf-53053999cb2a,2026-01-18,944.1,"('SHP', 'Saint Helena pound')",Transfer,75cf7ee9-e67e-43fd-be44-4ddcaffb70a6,dc006135-3a38-4a2c-9a52-edae27a2c839,Pending,Electronics,PayPal,1.29,Board Mrs professional risk social.
20827a83-85c7-490a-8a7f-371a9bb54888,2026-03-08,283.18,"('DKK', 'Danish krone')",Withdrawal,06050855-4765-4490-b236-ded261788fa8,,Cancelled,Health,PayPal,4.88,Early peace evidence modern stock current research.
80d19a16-3af9-4b04-b328-8cde057592d4,2026-02-25,622.21,"('ZAR', 'South African rand')",Withdrawal,02c8122e-0d9c-4a49-af8a-065520ce5b95,,Cancelled,Electronics,Bank Transfer,7.99,Surface level process.
ff46c92a-8777-4329-be87-a1ee3d1e5c25,2026-03-06,95.29,"('GHS', 'Ghanaian cedi')",Withdrawal,f3b38fcc-85af-4fd7-8682-9df7075a7314,674e6884-06db-40a8-aa0f-6be9752139da,Pending,Health,Debit Card,3.53,Serve back figure cup true agency.
2f6fa69f-81ed-4a8b-80ac-401b55ea3e39,2026-01-27,768.15,"('IDR', 'Indonesian rupiah')",Withdrawal,c842f77c-d4b7-4e4c-90c8-0bd691b0e770,c5fda5a5-533c-4c05-a75a-244375a6cb8f,Pending,Other,Debit Card,1.03,Head me large artist live high.
7576d28d-b52b-4ded-9002-08df4e6c4a7e,2026-02-16,812.64,"('LBP', 'Lebanese pound')",Transfer,1999d925-2235-49af-88c6-29e09b0d8b24,,Pending,Entertainment,Bank Transfer,5.06,He attorney try war return.
5bd3b720-b1bf-4543-8a15-6b4e3f3134b5,2026-01-21,35.59,"('MZN', 'Mozambican metical')",Withdrawal,558caba2-5332-4534-ba3d-90ee0cc10d7e,f5364a65-680e-4efc-a289-ec4948e04797,Cancelled,Bills,Cryptocurrency,3.84,Result heavy recently inside never side.
8e3f6da4-4a64-43d1-9b2b-c580d4283880,2026-02-19,554.86,"('RUB', 'Russian ruble')",Deposit,ef52d434-56f7-4a6a-a169-f449be7be384,,Pending,Bills,Debit Card,7.34,Kind shake environment past sure throw.
62380001-588b-4297-bb9b-38be83ac1e6a,2026-01-08,525.81,"('FJD', 'Fijian dollar')",Withdrawal,79d7de3c-6b39-49bc-a02b-d28f508245a1,748030ac-f5e7-4a9b-8d47-654f19eb1324,Failed,Health,Cryptocurrency,8.81,Benefit foreign book ten mission grow.
43aa5965-d8a5-4c45-bded-e8fed32fc691,2026-01-19,94.38,"('VND', 'Vietnamese đồng')",Withdrawal,f5305dc4-d508-45d7-adc0-215bcbfd64ac,e3d51807-d0af-42ff-b4a3-d52c660c1b84,Failed,Food & Drink,Debit Card,9.36,Mother professor whole.
454ce90f-ae76-4bda-804e-fa63d673d467,2026-01-14,955.31,"('BAM', 'Bosnia and Herzegovina convertible mark')",Withdrawal,8a5a260b-9327-4819-b533-2cc707c6757f,,Completed,Health,PayPal,3.93,Late church after age minute.
e7dcdb8f-c080-4bdc-9ca6-d0d61c87ad87,2026-01-30,419.87,"('BRL', 'Brazilian real')",Transfer,ba2a7e58-aa5b-46e1-b6c3-50f4f0dc8ac6,dfeea311-8ee4-42a6-bd9a-8ca299225de0,Pending,Food & Drink,Cryptocurrency,8.41,Toward goal throw move consumer million.
862879b5-1648-4d91-a47f-b84046b29a7c,2026-02-19,449.1,"('CUP', 'Cuban peso')",Transfer,702bdcbf-99e5-46f4-a162-b84dbeff6207,8519b415-4381-43e2-9512-89433356ecc4,Completed,Electronics,Cryptocurrency,4.44,Reflect Mr significant police spend when.
62c96d34-c52c-4d9d-817a-12be2b956d98,2026-02-20,356.45,"('UZS', 'Uzbekistani soʻm')",Deposit,2e1e8005-f9d3-4d6d-b699-86a1f43de978,1cc5f002-7505-4c9a-8003-23029f59967d,Cancelled,Electronics,PayPal,8.09,Everybody say foreign represent vote fine.
edb37e50-1ff3-411c-af83-93060244082c,2026-02-15,562.37,"('MVR', 'Maldivian rufiyaa')",Withdrawal,aae42ac1-7133-4a2d-9385-e8200bfa7a04,,Failed,Electronics,Bank Transfer,9.75,Center use agree everything training.
a30d4391-7ae5-4024-bc69-b7fc64a8d6a8,2026-03-07,184.81,"('KYD', 'Cayman Islands dollar')",Transfer,3d2dc08d-73a8-47ca-b431-96203942357f,5a56182a-a654-444d-9139-0a6b32aab344,Failed,Food & Drink,PayPal,4.07,Whether industry huge common main.
03bcbab9-0728-4c49-b121-554cda9f1b96,2026-01-05,308.76,"('PKR', 'Pakistani rupee')",Withdrawal,f6d66b85-0123-4539-8add-980ee85a5513,438a0d6a-ab03-4dcf-b47a-7939d59de1cb,Cancelled,Food & Drink,Cryptocurrency,1.07,Case tell trial common wind foot.
02127dcb-7068-4e56-a2fc-9643a372a731,2026-02-07,106.12,"('EUR', 'Euro')",Deposit,13ceaa21-728c-4bb6-b822-289dae652c75,,Cancelled,Health,PayPal,1.26,Issue consumer stay.
8c85b838-432e-4761-8971-fc825b43fa19,2026-01-29,479.19,"('MDL', 'Moldovan leu')",Transfer,8efc7186-6315-4119-9779-3619f4852355,04fdaddc-21d2-4fde-82aa-a10b84169716,Completed,Electronics,Bank Transfer,2.79,Campaign camera future pass camera act woman.
ebe9a8d1-8551-4219-ac23-e37610892355,2026-01-30,26.03,"('KES', 'Kenyan shilling')",Withdrawal,96704e67-b320-46f3-864b-86c669a90d4a,,Pending,Food & Drink,Credit Card,7.53,Bit gun management cold.
c9ed7919-57ac-4ecc-b243-a933bd656040,2026-02-22,439.35,"('JEP', 'Jersey pound')",Deposit,884523ad-80c0-4215-b213-fad0a92e8d0c,c0521173-425e-444a-abd5-278c73085ea1,Completed,Entertainment,Cryptocurrency,9.26,Exist others rock.
f5eb63a2-8b2e-45a9-b95e-9f32a5deaea5,2026-01-15,249.81,"('GMD', 'Gambian dalasi')",Deposit,ddc85cb7-dd49-4eaa-a167-bb1b7c823ffb,61ce0ed7-8598-4ef0-92e2-c8d935626114,Failed,Other,Credit Card,6.12,Something as stop again.
b6ad8cbc-de66-4908-acdf-8aff52515f9c,2026-02-06,606.1,"('USD', 'United States dollar')",Transfer,6f91a900-435e-4a09-95ee-5809a925fe4b,04d7b5cb-3313-4d06-93d6-2a5889e0411b,Completed,Electronics,Credit Card,6.19,Year event site live.
dd2554f6-1509-49d2-a9ff-b3e3529a5c06,2026-02-11,223.98,"('HRK', 'Croatian kuna')",Deposit,6a874b48-1a9e-47fa-92f7-5c4bc8feae3b,b62d9517-dd04-4864-b0a7-7eb742f49d86,Pending,Food & Drink,Bank Transfer,1.53,Without whether recognize beautiful.
a10b21d6-8dcc-45ab-b1cd-f8791701c67c,2026-02-24,895.66,"('PLN', 'Polish zloty')",Transfer,0468fa74-f5ab-4307-85fc-ffe26a6931d3,0461404b-64ce-47f8-a4e2-8085137d822c,Pending,Bills,Debit Card,0.63,Improve thousand green Mr.
3e923f93-6f20-4c07-814e-b3107250000e,2026-02-11,738.28,"('KMF', 'Comorian franc')",Deposit,4b47028c-f933-40ef-a9cb-bab0f6adb5a7,1623ff20-2294-4fa7-b65a-67c878164a9e,Failed,Entertainment,Credit Card,9.13,Message address stuff.
8d0518b0-a853-4cbf-a93c-23a961e87567,2026-02-10,376.0,"('ALL', 'Albanian lek')",Deposit,ca2fdeb4-3836-4fc6-be70-75e08910f499,2a57a8bc-1470-4e90-a990-b33b015bf749,Completed,Health,PayPal,1.19,What third medical leave opportunity upon.
288c9012-df74-4c78-b5d1-6b3063783388,2026-01-03,154.72,"('GYD', 'Guyanese dollar')",Transfer,91b524a0-170d-41bb-9e96-08f76b22d352,,Pending,Entertainment,Credit Card,7.55,Computer most guy body.
bea1f963-bad2-4931-bde2-0510578e4ce4,2026-01-22,85.55,"('XPF', 'CFP franc')",Deposit,3ebc686c-9bfb-4f2e-945b-91e6e2d84b27,ded510f8-350d-4466-bf7c-8d163c29269a,Pending,Entertainment,PayPal,5.23,Theory all statement large morning.
85f79284-a940-4472-962f-e625019676aa,2026-02-22,139.92,"('NZD', 'New Zealand dollar')",Withdrawal,0fe3e517-430a-4121-962c-c0c1ce740227,b8a7e93f-4217-4dd7-b56e-701f026146dd,Pending,Travel,Cryptocurrency,8.79,Age around leg this quickly improve.
6f6bd3cc-5c59-4859-a248-aa1b0865bd3d,2026-03-08,157.89,"('DOP', 'Dominican peso')",Deposit,a4487cc6-2e46-40ad-87e3-dc9a0cb31528,,Failed,Travel,Debit Card,3.34,Respond everyone sound president crime little.
063eb2dc-9e4c-495f-936c-80f0960e505c,2026-01-17,607.98,"('STD', 'São Tomé and Príncipe dobra')",Transfer,80f40cfa-51d4-4537-a992-b11ae8d0e97b,,Completed,Health,Credit Card,2.55,Clearly form turn authority hour collection.
5f169a5d-e260-4ac6-8d1f-a37f6806311f,2026-01-22,299.39,"('BYR', 'Belarusian ruble')",Deposit,0befe5d1-4eeb-42f0-bcf7-55245d34969a,b1a24f36-f0aa-448b-9443-cbb1e12472e7,Pending,Health,PayPal,3.12,Method hard just rather ask.
8a766f58-5bb3-469c-b4e5-3499994e3756,2026-01-11,633.68,"('IDR', 'Indonesian rupiah')",Transfer,062d30b6-9049-42fb-9148-b8aa6b4e2a72,3d072d7a-0cba-4f54-b04f-7d0444e35c0c,Failed,Electronics,Credit Card,6.69,Say lawyer ever sometimes into hit.
9e5a3f90-f3b2-4f6a-a07e-8efe14cb3654,2026-01-27,559.03,"('RON', 'Romanian leu')",Transfer,9fff98a5-5d7a-4719-b5bd-adb732c05051,cff4706a-6b72-4679-838a-48881a2215b1,Completed,Health,Bank Transfer,0.54,Investment station collection produce pick this.
e7e8484c-e5f9-4dfa-a052-f1fabbe25854,2026-02-02,236.98,"('SCR', 'Seychellois rupee')",Withdrawal,89b14660-de54-4585-88bc-3b140dd298ff,7ca74fff-586f-4da3-8df2-7b05e3bb1675,Pending,Food & Drink,PayPal,3.32,Start woman growth their.
4a5483dc-f355-4869-b7bb-2f511bc77477,2026-02-11,390.33,"('BRL', 'Brazilian real')",Withdrawal,0f1f0b3f-4f01-4169-8872-a6b8d25b8be0,57578105-94f6-4dad-8f17-eecae4d6cda8,Completed,Other,PayPal,3.32,Since lawyer price lose less.
17d3bac3-7710-4891-a676-840fffd4c5b0,2026-02-10,463.93,"('MWK', 'Malawian kwacha')",Deposit,b0d1e429-31d5-448b-9dda-e79be422afb0,f2ff6118-8190-43d8-9480-c81b0808b8dd,Pending,Electronics,Bank Transfer,6.38,Suggest matter pretty movie.
bc03f466-7682-4a98-96f0-ac4d64f35311,2026-01-13,150.93,"('NOK', 'Norwegian krone')",Transfer,d507b4a1-e7e1-4368-a6ef-c049e8eb1116,,Cancelled,Other,Debit Card,8.07,Rule number probably.
1f671d70-0438-4a17-99f2-cf476bfc24d0,2026-02-19,282.54,"('VND', 'Vietnamese đồng')",Transfer,0c9a1ca5-25c0-497e-9d4e-74d97385edb7,,Completed,Other,Credit Card,6.45,Report throw reveal north guess.
0f9e8d2a-6039-487c-8964-f7c27ec5f03e,2026-02-08,847.3,"('NAD', 'Namibian dollar')",Transfer,4e331759-f54e-4334-a882-1bedbd198d36,07e144ff-b6ef-49de-ba21-7ad79737b4c0,Cancelled,Health,Bank Transfer,9.68,Statement husband pattern window rich loss.
9cf804f9-8905-445b-a999-aca861829ab3,2026-02-17,336.38,"('COP', 'Colombian peso')",Transfer,dbfeaba9-ce02-4611-9148-baa08a905f4c,07f989ea-9150-47e4-a532-108312590ceb,Completed,Health,Cryptocurrency,9.05,Wonder above effect office.
32905e40-8926-4d4e-8524-b7d18e10149b,2026-02-17,401.89,"('EUR', 'Euro')",Transfer,15d9ca83-9448-4e69-b01d-d18ab7411960,7b6c2895-b33f-4d7f-a2b6-3a4b0bd2fe8e,Cancelled,Food & Drink,Cryptocurrency,6.3,Effect clear worry play.
e5579743-b859-407a-ba3e-1875883c6596,2026-01-05,875.93,"('NGN', 'Nigerian naira')",Withdrawal,ea5b0559-0b79-46b6-9bc4-308fed4d0e0d,,Cancelled,Food & Drink,Bank Transfer,8.4,Source degree low tax will.
e8959ace-08ca-4862-a7dc-fd90fbae6089,2026-02-20,267.99,"('SHP', 'Saint Helena pound')",Withdrawal,8754c900-cce7-48c4-a10e-be3262a23fb6,771afe28-fddf-4ed8-bbe0-2c2e9116f751,Completed,Food & Drink,Debit Card,9.84,Employee may enough hospital.
599a9a97-4265-4650-a016-852a1762f432,2026-02-24,960.7,"('CDF', 'Congolese franc')",Withdrawal,d443705e-0888-47f4-89eb-d7b111c0e836,,Cancelled,Other,Bank Transfer,1.67,Administration discussion economic.
77536be2-7af4-4d06-96c8-59e8ff2458d5,2026-03-07,874.86,"('TTD', 'Trinidad and Tobago dollar')",Deposit,0f684fab-0d08-4337-9759-fc8e1391d117,29a45986-5776-4db9-9bfb-410cef8e3dbe,Cancelled,Travel,Bank Transfer,6.33,Response billion tax wide hope.
1ac8d59f-2eb8-4800-ad97-f643673af496,2026-01-23,400.13,"('SHP', 'Saint Helena pound')",Deposit,5e43541c-acca-4689-8bb8-f4d6de1c1a51,,Failed,Entertainment,Credit Card,7.96,Inside born foot.
3e24acbc-a4a8-41f2-9d4f-33d97ae439c0,2026-01-30,189.35,"('TOP', 'Tongan paʻanga')",Transfer,497b9164-efc2-4e77-9cab-77cf266427fb,06f649dd-2fbd-49b9-af54-e52d2a6344e7,Failed,Electronics,Debit Card,7.71,Red evening ok save case nature.
cb3533cd-048f-498f-8694-d62e0af69ffe,2026-02-14,314.6,"('NIS', 'Israeli new shekel')",Deposit,c03b70c3-5715-4410-b555-bc488ffd6435,,Failed,Other,Credit Card,2.49,State story look.
038ba60a-1a69-46fd-a538-fd0923a704a9,2026-01-05,869.3,"('QAR', 'Qatari riyal')",Transfer,9349a8c1-aaa6-4dd5-abf5-536e46ec696b,12cfb170-095d-491d-9a72-eac9c4479ae3,Failed,Travel,Debit Card,1.34,Side him pressure available tend.
f0f25272-b7b3-4b3b-9fb7-6a3b13142f43,2026-01-14,251.55,"('DKK', 'Danish krone')",Withdrawal,13cb80f7-5734-4f7e-ab91-efa1decb6d56,,Failed,Bills,Bank Transfer,6.98,Affect structure building everything fly these.
b5e13fd3-784f-4b10-8e92-6ae277af9318,2026-02-22,812.47,"('LYD', 'Libyan dinar')",Transfer,3711ec15-f331-40c9-9e48-ec0b61f3135f,7a7d6d4c-edb9-480a-96ac-0c6ea0cccf2b,Failed,Bills,PayPal,1.95,Law election tonight involve indicate.
23d28a28-8a0f-4e7e-8205-24a7ead4a70d,2026-02-07,901.47,"('ZAR', 'South African rand')",Deposit,0c94c5f2-7000-448c-adbc-e493de9a120b,,Failed,Entertainment,PayPal,9.63,Week forward wrong raise.
35af4b87-057f-4591-9a48-39f092804aed,2026-02-11,534.48,"('CAD', 'Canadian dollar')",Deposit,b99741ec-4936-489e-aaff-a667912f07e6,,Pending,Electronics,Credit Card,4.58,Mouth by main expert camera animal.
02a7191e-3c21-4061-8d68-de0b92876563,2026-01-29,497.09,"('LTL', 'Lithuanian litas')",Transfer,30c3c65b-3bfc-43e1-b1d0-f37c68074345,,Cancelled,Electronics,Cryptocurrency,9.28,Style fight letter.
8361bb5e-5fb2-4b36-9775-1dbcf203c814,2026-01-24,460.2,"('HKD', 'Hong Kong dollar')",Withdrawal,8ba26767-fd17-4d88-afcd-4fe98f4b8f5a,,Failed,Bills,Debit Card,8.1,Doctor so run nation per.
2101a9a4-0578-4115-af46-5c3c492db9f0,2026-02-06,844.64,"('BSD', 'Bahamian dollar')",Deposit,56a226b8-48f1-45fc-9cc2-bb0eed4b72fe,,Cancelled,Electronics,Bank Transfer,4.86,Fear science detail hard rise.
b10768f6-3825-4203-857e-dacb2101023a,2026-02-18,461.53,"('XCD', 'Eastern Caribbean dollar')",Withdrawal,5dd753c4-d850-42d1-b5fe-0f911e9f9c67,5a6ca39f-191f-48cf-a20a-080ab12fa1c5,Cancelled,Bills,Cryptocurrency,8.46,Firm so research begin art.
c393d916-c3a1-41a5-95af-65312ea6cc01,2026-02-19,159.71,"('NPR', 'Nepalese rupee')",Withdrawal,fb69a57a-5db8-4058-9af1-76dde1318079,,Completed,Entertainment,Bank Transfer,5.33,Music difficult author together college.
efa6f9de-52c0-41e6-a789-884fd7b3f325,2026-02-20,794.88,"('ISK', 'Icelandic króna')",Withdrawal,60f9601a-95cb-4c48-b766-6ef17ff79084,,Cancelled,Travel,PayPal,2.2,Start identify simple continue part.
34769f7b-b519-4df1-9776-9c288414b20e,2026-02-12,159.7,"('RUB', 'Russian ruble')",Transfer,91e5bccf-a432-414f-9fee-d74eaf2dbb8d,128445e7-9db5-4835-a776-8738de0cacbe,Completed,Electronics,Bank Transfer,4.48,Wear billion prove in study guy.
f523b3d3-06fc-4238-a11b-51543af00668,2026-01-31,496.66,"('BGN', 'Bulgarian lev')",Transfer,9c113ea4-354b-46b0-96c0-118207fcf8d7,,Pending,Bills,Debit Card,6.68,Within lot camera.
85a78452-9a37-4f35-b5d8-bf7243606aa7,2026-01-16,809.39,"('TWD', 'New Taiwan dollar')",Transfer,dfc236a2-373d-4e5c-b822-2da09f845555,,Completed,Other,Cryptocurrency,6.68,Learn clearly middle anything position.
56978f83-f615-46a0-810b-3689197bdd54,2026-01-20,165.07,"('EGP', 'Egyptian pound')",Withdrawal,a5018c42-cb25-4788-a0bb-208e7bf70a66,,Completed,Other,PayPal,4.36,Nation capital particularly than issue.
